Exp,Site,Hole,Core,CoreType,Section,TopOffset,BottomOffset,Depth,Data
1,1,C,4,Z,1,79.0,79.0,3.79,59.66
1,1,C,4,Z,1,80.0,80.0,3.8,61.662
1,1,C,4,Z,1,81.0,81.0,3.81,26.367
1,1,C,4,Z,1,82.0,82.0,3.82,98.974
1,1,C,4,Z,1,83.0,83.0,3.83,65.762
1,1,C,4,Z,1,84.0,84.0,3.84,50.183
1,1,C,4,Z,1,85.0,85.0,3.85,93.554
1,1,C,4,Z,1,86.0,86.0,3.86,90.925
1,1,C,4,Z,1,87.0,87.0,3.87,21.37
1,1,C,4,Z,1,88.0,88.0,3.88,30.103
1,1,C,4,Z,1,89.0,89.0,3.89,37.38
1,1,C,4,Z,1,90.0,90.0,3.9,47.621
1,1,C,4,Z,1,91.0,91.0,3.91,10.667
1,1,C,4,Z,1,92.0,92.0,3.92,61.677
1,1,C,4,Z,1,93.0,93.0,3.93,36.572
1,1,C,4,Z,1,94.0,94.0,3.94,38.319
1,1,C,4,Z,1,95.0,95.0,3.95,87.488
1,1,C,4,Z,1,96.0,96.0,3.96,47.697
1,1,C,4,Z,1,97.0,97.0,3.97,19.779
1,1,C,4,Z,1,98.0,98.0,3.98,40.076
1,1,C,4,Z,1,99.0,99.0,3.99,51.239
