Exp,Site,Hole,Core,CoreType,Section,TopOffset,BottomOffset,Depth,Data
1,1,D,4,Z,1,79.0,79.0,3.79,87.191
1,1,D,4,Z,1,80.0,80.0,3.8,46.015
1,1,D,4,Z,1,81.0,81.0,3.81,76.908
1,1,D,4,Z,1,82.0,82.0,3.82,37.921
1,1,D,4,Z,1,83.0,83.0,3.83,10.836
1,1,D,4,Z,1,84.0,84.0,3.84,11.982
1,1,D,4,Z,1,85.0,85.0,3.85,36.921
1,1,D,4,Z,1,86.0,86.0,3.86,15.379
1,1,D,4,Z,1,87.0,87.0,3.87,47.849
1,1,D,4,Z,1,88.0,88.0,3.88,14.186
1,1,D,4,Z,1,89.0,89.0,3.89,59.536
1,1,D,4,Z,1,90.0,90.0,3.9,8.054
1,1,D,4,Z,1,91.0,91.0,3.91,44.152
1,1,D,4,Z,1,92.0,92.0,3.92,56.32
1,1,D,4,Z,1,93.0,93.0,3.93,96.771
1,1,D,4,Z,1,94.0,94.0,3.94,65.33
1,1,D,4,Z,1,95.0,95.0,3.95,80.692
1,1,D,4,Z,1,96.0,96.0,3.96,52.609
1,1,D,4,Z,1,97.0,97.0,3.97,97.502
1,1,D,4,Z,1,98.0,98.0,3.98,40.561
1,1,D,4,Z,1,99.0,99.0,3.99,50.036
