Exp,Site,Hole,Core,CoreType,Section,TopOffset,BottomOffset,Depth,Data
1,1,B,4,Z,1,79.0,79.0,3.79,28.594
1,1,B,4,Z,1,80.0,80.0,3.8,28.471
1,1,B,4,Z,1,81.0,81.0,3.81,85.7
1,1,B,4,Z,1,82.0,82.0,3.82,68.558
1,1,B,4,Z,1,83.0,83.0,3.83,24.948
1,1,B,4,Z,1,84.0,84.0,3.84,21.311
1,1,B,4,Z,1,85.0,85.0,3.85,34.121
1,1,B,4,Z,1,86.0,86.0,3.86,91.25
1,1,B,4,Z,1,87.0,87.0,3.87,35.173
1,1,B,4,Z,1,88.0,88.0,3.88,5.821
1,1,B,4,Z,1,89.0,89.0,3.89,20.712
1,1,B,4,Z,1,90.0,90.0,3.9,41.246
1,1,B,4,Z,1,91.0,91.0,3.91,7.24
1,1,B,4,Z,1,92.0,92.0,3.92,37.996
1,1,B,4,Z,1,93.0,93.0,3.93,81.612
1,1,B,4,Z,1,94.0,94.0,3.94,55.352
1,1,B,4,Z,1,95.0,95.0,3.95,35.224
1,1,B,4,Z,1,96.0,96.0,3.96,90.126
1,1,B,4,Z,1,97.0,97.0,3.97,54.258
1,1,B,4,Z,1,98.0,98.0,3.98,30.297
1,1,B,4,Z,1,99.0,99.0,3.99,58.219
